user_id,prc_10,prc_5,prc_3,ap_10,ap_5,ap_3,rr_10,rr_5,rr_3
1,0.2,0.0,0.0,0.11246031746031745,0.0,0.0,0.16666666666666666,0.0,0.0
4,0.2,0.2,0.3333333333333333,0.2574603174603175,0.25666666666666665,0.27777777777777773,0.5,0.5,0.5
5,0.3,0.2,0.3333333333333333,0.40535714285714286,0.45666666666666667,0.611111111111111,1.0,1.0,1.0
6,0.3,0.2,0.0,0.19523809523809524,0.09,0.0,0.25,0.25,0.0
7,0.3,0.0,0.0,0.10817460317460317,0.0,0.0,0.16666666666666666,0.0,0.0
8,0.2,0.2,0.0,0.11817460317460318,0.04,0.0,0.2,0.2,0.0
9,0.2,0.4,0.3333333333333333,0.2274603174603175,0.19666666666666666,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333
10,0.4,0.6,0.3333333333333333,0.3581349206349206,0.2866666666666666,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333
11,0.4,0.2,0.3333333333333333,0.276468253968254,0.15666666666666665,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333
12,0.4,0.6,0.6666666666666666,0.6053571428571429,0.8033333333333333,0.8888888888888888,1.0,1.0,1.0
14,0.3,0.2,0.3333333333333333,0.23650793650793647,0.25666666666666665,0.27777777777777773,0.5,0.5,0.5
15,0.4,0.4,0.6666666666666666,0.42146825396825394,0.4133333333333333,0.38888888888888884,0.5,0.5,0.5
16,0.3,0.2,0.3333333333333333,0.2619047619047619,0.25666666666666665,0.27777777777777773,0.5,0.5,0.5
17,0.2,0.4,0.0,0.19412698412698412,0.13,0.0,0.25,0.25,0.0
18,0.2,0.2,0.3333333333333333,0.1528968253968254,0.15666666666666665,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333
19,0.2,0.2,0.0,0.13067460317460317,0.09,0.0,0.25,0.25,0.0
20,0.5,0.8,0.6666666666666666,0.7444841269841269,0.8433333333333334,0.8888888888888888,1.0,1.0,1.0
21,0.4,0.6,0.6666666666666666,0.4932539682539683,0.5033333333333333,0.38888888888888884,0.5,0.5,0.5
22,0.1,0.2,0.3333333333333333,0.1428968253968254,0.15666666666666665,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333
23,0.4,0.6,0.6666666666666666,0.609920634920635,0.7033333333333334,0.7222222222222222,1.0,1.0,1.0
24,0.4,0.4,0.0,0.2923015873015873,0.13,0.0,0.25,0.25,0.0
25,0.4,0.6,0.6666666666666666,0.6289682539682541,0.8033333333333333,0.8888888888888888,1.0,1.0,1.0
27,0.4,0.4,0.3333333333333333,0.3649206349206349,0.24666666666666667,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333
28,0.4,0.0,0.0,0.15607142857142856,0.0,0.0,0.16666666666666666,0.0,0.0
29,0.2,0.4,0.3333333333333333,0.2524603174603175,0.24666666666666667,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333
30,0.2,0.4,0.6666666666666666,0.48579365079365083,0.7133333333333333,0.8888888888888888,1.0,1.0,1.0
